#{"t_start": 1762492845.3484921, "env_id": "None"}
r,l,t
-6.443728,18,155.069166
-4.353011,17,155.126174
-6.395404,17,155.182057
-4.996518,17,155.238881
-6.813595,17,155.296254
-4.856391,17,155.35362
-4.772981,17,155.411049
-6.287734,17,155.468155
-5.488711,17,155.526312
-7.391335,17,155.583198
-4.818642,17,155.980828
-5.119928,17,156.038836
-5.334789,17,156.097786
-6.280424,17,156.15642
-4.354917,17,156.214953
-5.956758,17,156.273498
-5.372065,17,156.331651
-6.179597,17,156.389949
-5.340092,17,156.448383
-4.755426,17,156.506764
-4.638156,17,156.564735
-6.549131,18,156.625603
-5.006558,17,156.683571
-4.539589,17,156.741047
-4.513283,17,156.798105
-8.789452,18,156.859085
-5.165778,17,156.916945
-7.153309,18,156.97795
-5.885322,17,157.035636
-5.832067,18,157.097649
-5.194185,17,157.155415
-5.62358,17,157.212671
-5.646856,17,157.270837
-4.818222,17,157.329041
-9.076498,19,157.394313
-5.595693,17,157.452692
-5.143737,17,157.511677
-6.034738,17,157.570105
-4.868878,17,157.628712
-4.706214,17,157.687066
-5.346843,17,157.746013
-4.920852,17,157.804807
-6.055542,17,157.864737
-6.291135,18,157.927374
-7.277625,18,157.989885
-6.854367,17,158.048534
-4.740685,17,158.449605
-4.928864,17,158.508806
-4.624821,17,158.568063
-4.30918,17,159.75071
-6.448013,17,159.806186
-5.474149,17,159.86208
-4.513683,17,159.925499
-4.768505,17,159.980286
-4.586876,17,160.035612
-4.522115,17,160.091145
-5.919795,17,160.146171
-6.163892,17,160.201442
-5.10647,17,160.256423
-4.414625,17,160.311989
-4.868528,17,160.367384
-5.793539,17,160.422562
-4.831403,17,160.477358
-4.547485,17,160.532117
-5.156421,17,160.587308
-4.92366,17,160.641995
-4.652822,17,160.6963
-5.486686,17,160.750744
-5.162762,17,160.806415
-4.433994,17,160.861949
-5.698643,18,160.920396
-4.891147,17,160.975265
-4.799186,17,161.02994
-4.727328,17,161.083689
-6.28869,17,161.138865
-6.225464,17,161.193596
-4.401415,17,161.24874
-4.66543,17,161.303795
-4.49443,17,161.359437
-4.910328,17,161.414626
-4.813343,17,161.470146
-4.482005,17,161.525468
-7.294303,18,161.583556
-5.432887,17,161.965728
-4.736465,17,162.020753
-4.739446,17,162.075732
-4.867268,17,162.130729
-4.680183,17,162.185888
-6.93443,18,162.244476
-6.05036,18,162.302482
-6.679214,18,162.360894
-4.585734,17,162.415654
-4.957206,17,162.47029
-5.125322,17,162.524975
-8.683317,18,162.58251
-5.153343,17,162.636916
-6.013279,17,162.691266
-5.077617,17,162.745105
-5.178866,17,162.798956
-4.585475,17,162.854426
-4.668771,17,162.910711
-5.957716,17,162.966222
-5.078322,17,163.022175
-4.421569,17,163.077664
-6.246417,17,163.133708
-4.814485,17,163.188958
-4.602409,17,163.244726
-6.161338,17,163.30078
-4.883228,17,163.355974
-4.671047,17,164.339269
-4.706658,17,164.397649
-7.177488,18,164.457891
-5.034164,17,164.514379
-4.928532,17,164.571154
-6.764752,18,164.631899
-6.049437,18,164.690641
-8.476267,18,164.749643
-5.09071,17,164.805049
-4.992842,17,164.861683
-6.107114,17,165.367363
-6.04849,17,165.421555
-4.800588,17,165.474978
-7.193774,17,165.528416
-4.839325,17,165.582625
-5.987259,17,165.636888
-5.776482,17,165.691293
-4.65417,17,165.745942
-4.532088,17,165.80083
-4.789423,17,165.855466
-4.789806,17,165.91085
-4.461142,17,165.966507
-4.512075,17,166.020818
-5.938067,17,166.075569
-4.251243,17,166.130177
-4.460513,17,166.18489
-4.829683,17,166.239176
-4.541955,17,166.292838
-5.146326,17,166.346809
-4.800927,17,166.401865
-4.603341,17,166.456676
-6.016869,17,166.511199
-5.04294,17,166.565608
-5.644795,17,166.618885
-4.790931,17,166.674204
-6.229079,17,166.729059
-6.121732,17,166.7842
-4.77771,17,166.83939
-5.113868,17,166.894413
-4.851404,17,166.948783
-4.646179,17,167.002283
-5.135143,17,167.056976
-5.143452,17,167.110319
-6.400101,18,167.166635
-6.072024,18,167.222544
-5.504739,17,167.275415
-4.949795,17,167.328225
-4.744844,17,167.699343
-5.430303,17,167.752644
-6.626617,17,167.805762
-6.148964,17,167.858815
-5.682668,17,167.912187
-5.866204,17,167.965228
-5.980224,17,168.018135
-4.979858,17,168.071183
-6.80611,17,168.12435
-4.417346,17,168.178464
-5.140353,17,168.231609
-4.800609,17,168.284665
-5.373479,17,168.337608
-5.135093,17,169.09411
-7.263536,18,169.1509
-5.781132,17,169.205128
-4.807999,17,169.258374
-4.368461,17,169.313087
-4.826801,17,169.368268
-4.431186,17,169.423656
-4.639914,17,169.478548
-4.523532,17,169.532456
-5.0117,17,169.586825
-4.533333,17,169.640592
-4.738943,17,169.694415
-7.197012,18,169.75126
-4.449826,17,169.805502
-4.588384,17,169.859534
-6.14897,17,169.913844
-4.741835,17,169.968051
-4.48062,17,170.022437
-4.593979,17,170.076722
-5.015572,17,170.131476
-4.55349,17,170.186496
-5.80593,17,170.240128
-4.471583,17,170.293824
-4.90744,17,170.347517
-4.320155,17,170.726934
-4.896584,17,170.780422
-5.097521,17,170.834239
-5.142734,17,170.888564
-4.584884,17,170.942869
-5.076963,17,170.996211
-4.836089,17,171.049305
-4.717168,17,171.102405
-4.586099,17,171.156549
-4.471557,17,171.210858
-6.531543,17,171.264927
-7.175528,18,171.322843
-4.386292,17,171.376731
-4.847946,17,171.43101
-4.55367,17,171.484956
-4.806981,17,171.539171
-4.804017,17,171.592162
-5.45712,18,171.649036
-6.37042,17,171.704318
-5.244629,17,171.759711
-5.676094,17,171.817569
-4.695637,17,171.873463
-5.346978,17,171.928665
-4.789015,17,171.984715
-4.476866,17,172.041331
-4.625614,17,172.100485
-4.749016,17,172.164198
-5.994298,17,172.224185
-4.760034,17,172.284741
-4.554032,17,172.344163
-5.214575,17,172.397541
-8.29802,18,172.453478
-4.770703,17,172.506602
-5.804787,18,172.562713
-4.63838,17,172.616827
-4.313395,17,173.391642
-4.517618,17,173.781844
-5.439291,17,173.839082
-4.886908,17,173.896367
-4.459647,17,173.954769
-4.441096,17,174.013027
-4.751709,17,174.071787
-5.80332,17,174.129579
-4.470248,17,174.187647
-4.771342,17,174.245234
-4.494152,17,174.303164
-4.593771,17,174.360548
-4.7971,17,174.418769
-4.361518,17,174.475794
-4.632162,17,174.533633
-5.83647,17,174.590429
-4.746946,17,174.647621
-6.69196,17,174.704614
-4.843299,17,174.761136
-4.868746,17,174.817912
-4.836923,17,174.875013
-4.50139,17,174.931922
-5.972507,17,174.98866
-6.004818,17,175.046382
-6.093064,17,175.104538
-4.914231,17,175.166504
-4.369549,17,175.227613
-4.749544,17,175.286976
-4.802684,17,175.34639
-4.809532,17,175.406906
-4.465929,17,175.464605
-4.522761,17,175.522799
-5.851395,17,175.58099
-4.959963,17,175.639143
-5.216,17,175.697287
-6.167652,17,175.754987
-5.493116,17,175.812164
-4.921955,17,175.86882
-4.636118,17,176.25315
-4.355268,17,176.308578
-4.947601,17,176.364045
-5.107411,18,176.422621
-5.793092,17,176.477896
-4.380013,17,176.533343
-4.919516,17,176.588531
-5.853013,17,176.643544
-4.738292,17,176.700372
-4.551045,17,176.756496
-4.874739,17,176.812248
-5.472989,17,176.867714
-4.939149,17,176.923338
-4.815655,17,176.979135
-6.419399,18,177.038608
-4.641263,17,177.09443
-4.837588,17,177.150402
-4.777955,17,177.205596
-5.37064,17,177.260824
-4.685115,17,177.317266
-5.99628,17,177.373772
-8.399876,18,177.4344
-4.538277,17,178.412793
-4.485531,17,178.473483
-4.804779,17,178.530149
-5.721248,17,178.590319
-4.8378,17,178.652755
-5.155302,17,178.714573
-5.287186,17,178.775827
-5.171375,17,178.834142
-4.994434,17,178.892726
-6.213228,17,178.952352
-5.829904,17,179.010741
-5.427474,17,179.069234
-5.418304,18,179.130942
-5.31402,17,179.189898
-4.435648,17,179.591549
-4.688252,17,179.647677
-4.54872,17,179.705168
-5.085526,17,179.763405
-4.43007,17,179.823747
-4.727355,17,179.885076
-6.273949,17,179.945959
-5.187483,17,180.004983
-4.803114,17,180.064148
-5.003243,17,180.121701
-4.316735,17,180.178139
-4.622809,17,180.234464
-7.253124,18,180.294532
-5.803104,17,180.351227
-4.410741,17,180.407785
-4.694923,17,180.46533
-5.167475,17,180.522538
-4.49255,17,180.57958
-4.749252,17,180.636291
-4.670218,17,180.693402
-6.072774,17,180.750471
-4.425559,17,180.808056
-5.683435,17,180.865212
-5.042365,17,180.920688
-4.376392,17,180.977145
-4.641673,17,181.032287
-4.45882,17,181.08755
-4.618247,17,181.14263
-4.815542,17,181.197685
-4.823242,17,181.253147
-4.707439,17,181.308517
-4.619395,17,181.363809
-4.4005,17,181.41966
-6.228528,17,181.475737
-4.426049,17,181.530833
-4.479414,17,181.587546
-6.493579,17,181.644674
-4.48992,17,182.03859
-4.955463,17,182.094769
-5.671794,17,182.150601
-6.896871,18,182.209329
-5.755255,17,182.264986
-4.832994,17,182.32309
-4.489465,17,182.388241
-6.244167,17,182.449383
-5.486294,17,182.506857
-5.326742,17,182.563519
-4.552825,17,183.537084
-4.81489,17,183.597095
-4.818233,17,183.655911
-4.491037,17,183.712751
-5.795263,18,183.77503
-4.494517,17,183.833908
-4.74616,17,183.892024
-4.386866,17,183.950378
-6.462069,17,184.008801
-6.323595,17,184.066613
-4.809997,17,184.122797
-4.511795,17,184.178325
-5.132061,17,184.23477
-4.20547,17,184.292745
-5.59051,17,184.350646
-4.61799,17,184.409879
-4.84267,17,184.468857
-4.358953,17,184.528126
-4.522806,17,184.58792
-5.041223,17,184.646412
-5.384539,17,184.704222
-4.911403,17,184.760073
-4.650943,17,184.815813
-4.948051,17,184.873026
-8.553517,18,184.933621
-4.952595,17,184.990161
-4.636798,17,185.046553
-5.753855,17,185.434063
-4.521259,17,185.491568
-4.976701,17,185.54753
-4.699697,17,185.604047
-5.397682,18,185.663485
-6.01231,17,185.718938
-4.361,17,185.774254
-5.101001,17,185.829699
-4.6423,17,185.884997
-5.199657,17,185.9401
-4.887523,17,185.995521
-4.785401,17,186.050738
-5.197665,17,186.106056
-4.733243,17,186.16194
-8.659581,18,186.222839
-7.050009,17,186.282346
-4.478947,17,186.340868
-4.569299,17,186.40021
-4.931451,17,186.459606
-4.730877,17,186.518582
-5.883751,17,186.575621
-4.598128,17,186.631976
-5.648616,17,186.688286
-5.794217,17,186.744588
-4.494346,17,186.80013
-4.410497,17,186.856027
-4.49521,17,186.912383
-4.408161,17,186.968817
-4.531909,17,187.025118
-4.911353,17,187.082466
-4.368339,17,187.141054
-4.528316,17,187.199471
-4.812405,17,187.256182
-4.84414,17,187.978567
-4.66722,17,188.031378
-5.784891,17,188.083647
-4.659985,17,188.567323
-5.371126,17,188.621199
-4.687091,17,188.674378
-5.048441,17,188.727744
-4.342545,17,188.781485
-4.677898,17,188.834807
-4.909782,17,188.888087
-5.94666,18,188.944913
-4.784398,17,188.999452
-4.003172,17,189.053631
-7.010992,18,189.110613
-4.628446,17,189.166245
-4.375902,17,189.224108
-4.405122,17,189.280875
-4.482535,17,189.34121
-4.568883,17,189.401385
-4.842678,17,189.46416
-4.743126,17,189.526417
-4.382098,17,189.587615
-5.083291,17,189.647838
-4.492685,17,189.706887
-4.390966,17,189.7663
-4.250349,17,189.82617
-4.491036,17,189.885438
-4.580018,17,189.943432
-5.073676,17,190.00133
-4.974246,17,190.059432
-6.554669,17,190.117181
-4.414536,17,190.174303
-4.493109,17,190.233085
-5.707076,17,190.29447
-5.014265,17,190.355428
-5.664513,17,190.41715
-4.49585,17,190.476916
-6.269018,17,190.533369
-4.449056,17,190.589235
-5.326233,17,190.645564
-4.995104,17,191.046258
-4.710545,17,191.10302
-4.71266,17,191.159481
-4.540397,17,191.215613
-4.596921,17,191.27151
-5.867365,17,191.326914
-5.118981,17,191.382335
-5.793434,18,191.441701
-4.537785,17,191.498528
-4.778133,17,191.555943
-4.821569,17,191.613775
-4.67309,17,191.671623
-4.74456,17,191.729688
-5.13379,17,191.787912
-4.897945,17,191.84537
-4.450813,17,191.902671
-4.943476,17,191.960425
-5.356097,17,192.017165
-4.398938,17,192.073802
-4.920565,17,192.129549
-4.528295,17,192.894443
-5.981542,17,192.948113
-4.626374,17,193.001806
-4.432727,17,193.055193
-5.378536,18,193.111767
-4.984343,17,193.165429
-4.729706,17,193.219524
-4.649344,17,193.273397
-4.509346,17,193.326555
-4.538583,17,193.380586
-4.177899,17,193.434191
-4.54116,17,193.488214
-5.621975,17,193.541394
-4.866916,17,193.599298
-5.345154,17,193.657851
-4.484839,17,193.716223
-4.42121,17,193.773669
-4.271316,17,194.153633
-5.779967,17,194.208018
-4.673987,17,194.261267
-4.584916,17,194.31389
-5.13137,17,194.36682
-6.165735,17,194.42042
-4.319388,17,194.473614
-4.809849,17,194.5265
-4.341159,17,194.578723
-4.628989,17,194.631277
-4.605386,17,194.684069
-4.855399,17,194.736371
-5.956778,18,194.791301
-4.692412,17,194.843426
-4.944731,17,194.895467
-5.361285,17,194.947772
-4.309705,17,195.000443
-4.315072,17,195.052811
-4.620049,17,195.105139
-5.312217,17,195.157361
-5.235108,17,195.209619
-5.000939,17,195.261827
-5.705901,17,195.314152
-4.387201,17,195.366343
-4.690516,17,195.418602
-4.63723,17,195.471192
-5.591736,17,195.523421
-6.154344,17,195.575619
-5.009404,17,195.627797
-5.188783,17,195.679831
-4.743998,17,195.732063
-4.443879,17,195.784154
-4.22065,17,195.836279
-4.457978,17,195.888475
-4.897201,17,195.94089
-4.682644,17,195.996772
-4.353694,17,196.358873
-4.356716,17,196.412351
-4.339036,17,196.465009
-5.384839,17,196.51718
-4.352039,17,196.569805
-4.620984,17,196.622174
-5.256913,17,196.674782
-4.474867,17,197.396107
-4.582299,17,197.451902
-4.384987,17,197.507666
-4.722559,17,197.563098
-4.729947,17,197.618571
-4.646573,17,197.675459
-4.655201,17,197.731487
-4.535237,17,197.78689
-4.889044,17,197.842998
-4.269034,17,197.898317
-4.338292,17,197.953837
-4.550103,17,198.009413
-4.408191,17,198.065223
-4.52029,17,198.121958
-4.485578,17,198.178653
-4.447234,17,198.23516
-4.561741,17,198.291458
-4.42591,17,198.348226
-4.696488,17,198.404454
-5.355938,17,198.460433
-5.246965,17,198.516119
-5.376488,18,198.57462
-6.235269,18,198.633342
-4.517569,17,198.689372
-6.064828,17,198.745225
-4.647346,17,198.800866
-4.691181,17,198.857026
-4.420085,17,198.912858
-4.59324,17,198.968816
-6.080547,17,199.024857
-5.354539,17,199.408787
-4.382762,17,199.464581
-4.717765,17,199.526503
-4.963006,17,199.582058
-4.287906,17,199.637442
-5.735661,17,199.693842
-4.976014,17,199.749437
-4.906312,17,199.805336
-5.757797,17,199.861012
-4.769143,17,199.916644
-4.661276,17,199.972318
-4.799118,17,200.028037
-4.553376,17,200.083809
-4.87692,17,200.139841
-4.588085,17,200.195754
-5.625076,17,200.251304
-4.821645,17,200.306738
-4.410907,17,200.362329
-4.639282,17,200.417652
-4.540421,17,200.473497
-4.401114,17,200.528664
-4.725526,17,200.584105
-4.356688,17,200.639791
-4.523106,17,200.695172
-4.344835,17,200.750564
-4.847214,17,200.805759
-6.085279,17,200.860783
-4.335302,17,200.915464
-6.002422,17,200.970542
-4.649721,17,201.025537
-4.273365,17,201.734331
-5.253703,17,201.786575
-4.494785,17,201.838766
-4.336399,17,201.890894
-5.218564,17,201.943287
-4.482631,17,201.995562
-5.01184,17,202.04783
-4.532542,17,202.411568
-4.719867,17,202.464041
-4.284647,17,202.516509
-4.585052,17,202.568733
-4.430062,17,202.620861
-4.469172,17,202.673139
-4.554696,17,202.725464
-5.214179,18,202.780953
-4.747496,17,202.833456
-4.442108,17,202.885553
-5.597372,17,202.937915
-4.833778,17,202.990204
-4.465288,17,203.042527
-4.562313,17,203.094641
-4.686262,17,203.147048
-4.509999,17,203.199295
-4.60585,17,203.251423
-4.417668,17,203.303605
-5.031121,17,203.355974
-4.582946,17,203.408226
-4.745903,17,203.460473
-4.869095,17,203.512735
-4.672212,17,203.564832
-4.552502,17,203.617115
-4.744704,17,203.669117
-4.464029,17,203.72123
-4.419157,17,203.773447
-4.462532,17,203.825863
-4.685157,17,203.877852
-4.598486,17,203.930109
-6.117813,18,203.985324
-4.468425,17,204.037632
-5.379689,17,204.089787
-4.398678,17,204.141931
-4.27162,17,204.194044
-5.705798,18,204.249557
-4.457668,17,204.61194
-4.475711,17,204.664477
-4.569076,17,204.716684
-4.832265,17,204.769162
-4.466756,17,204.821334
-4.740146,17,204.873397
-7.029281,18,204.928622
-5.958504,17,204.980896
-4.443252,18,205.036789
-4.524887,17,205.089131
-4.402459,17,205.14134
-4.416805,17,205.193674
-4.977097,17,205.246191
-4.942583,17,205.298648
-4.419996,17,205.351126
-5.015393,17,205.403508
-4.466851,17,205.460078
-4.523808,17,206.139728
-4.598486,17,206.19454
-5.177214,17,206.249235
-4.436917,17,206.303925
-4.448091,17,206.358799
-4.726968,17,206.413562
-4.984315,17,206.468542
-4.296175,17,206.523723
-5.557693,17,206.579024
-4.985807,17,206.633955
-4.792356,17,206.688775
-4.166707,17,206.743318
-4.512268,17,206.798326
-4.534224,17,206.853331
-4.634417,17,206.908154
-5.546236,17,206.963231
-4.846057,17,207.018269
-4.992123,17,207.07351
-4.632938,17,207.128683
-4.445871,17,207.184176
-5.992741,17,207.564791
-4.392241,17,207.619444
-4.424332,17,207.674412
-4.426037,17,207.729402
-4.649313,17,207.783909
-4.53283,17,207.838651
-4.36764,17,207.89373
-4.492118,17,207.948472
-4.837678,17,208.003376
-4.622947,17,208.058482
-4.917186,17,208.113342
-4.430894,17,208.168516
-4.342182,17,208.223963
-4.600677,17,208.278832
-4.641105,17,208.333659
-4.318898,17,208.388317
-4.747289,17,208.442995
-4.535338,17,208.497451
-5.184517,17,208.552324
-4.548781,17,208.607201
-5.203016,17,208.662133
-4.465879,17,208.717294
-4.573229,17,208.772524
-4.472222,17,208.827485
-4.941839,17,208.882603
-5.778506,17,208.938031
-4.90681,17,208.993182
-4.476337,17,209.048416
-4.99551,17,209.103328
-4.534543,17,209.15854
-4.823675,17,209.213615
-5.939133,18,209.27198
-4.878578,17,209.327028
-4.412004,17,209.382007
-4.898364,17,209.43717
-4.539963,17,209.492122
-4.910655,17,209.546835
-6.246259,18,210.038123
-4.691836,17,210.092912
-4.48933,17,210.147612
-5.587247,17,210.847075
-4.236197,17,210.899452
-4.35293,17,210.952543
-4.183697,17,211.005379
-4.447869,17,211.057632
-4.868517,17,211.110133
-4.536567,17,211.162484
-4.31851,17,211.214738
-4.187977,17,211.266787
-5.203142,17,211.318927
-4.419571,17,211.371217
-5.507599,17,211.423515
-4.342748,17,211.475809
-4.470358,17,211.528117
-4.394692,17,211.580497
-5.117792,17,211.632713
-4.680749,17,211.684966
-4.746454,17,211.737211
-4.522294,17,211.789266
-4.251815,17,211.841576
-4.853902,17,211.893739
-5.125809,17,211.946314
-4.776778,17,211.99853
-4.735281,17,212.05101
-4.604612,17,212.103503
-4.773188,17,212.155553
-4.726745,17,212.207866
-4.336097,17,212.260011
-5.841261,17,212.312333
-4.612377,17,212.364427
-5.483941,17,212.416583
-4.729225,17,212.469121
-4.682348,17,212.521426
-4.831183,17,212.883153
-5.170532,17,212.936416
-4.35171,17,212.988934
-4.258036,17,213.041393
-5.544959,17,213.093637
-7.51426,18,213.149199
-4.369924,17,213.201682
-5.583774,17,213.25404
-4.740253,17,213.306302
-4.613391,17,213.358649
-4.570855,17,213.410845
-4.629169,17,213.463463
-4.779545,17,213.516017
-4.686323,17,213.568337
-6.491109,18,213.623662
-4.665679,17,213.67602
-4.806255,17,213.728559
-4.497762,17,213.780802
-4.888777,17,213.833178
-5.27293,17,213.885537
-5.213037,17,213.938329
-4.749377,17,213.990751
-4.576915,17,214.043462
-4.86275,17,214.095754
-5.588932,17,214.148252
-4.463919,17,214.200602
-4.524966,17,214.252969
-4.324077,17,214.917058
-4.225174,17,214.969683
-4.343935,17,215.022815
-5.991297,17,215.075268
-4.423401,17,215.127795
-4.97315,17,215.180249
-4.454393,17,215.232736
-4.709992,17,215.285215
-4.512124,17,215.337623
-4.338749,17,215.390048
-4.294132,17,215.755123
-4.655767,17,215.807904
-4.14822,17,215.860553
-4.334348,17,215.916544
-4.764139,17,215.96894
-4.465317,17,216.021419
-4.661804,17,216.074078
-4.554248,17,216.126329
-4.406225,17,216.1786
-4.321526,17,216.231059
-4.867979,17,216.283493
-4.46425,17,216.335739
-6.078352,17,216.38794
-4.632683,17,216.440557
-4.383093,17,216.49316
-4.268958,17,216.545892
-4.560037,17,216.59843
-5.648155,17,216.650898
-5.722751,17,216.703414
-4.623961,17,216.755811
-4.981006,17,216.808185
-4.350242,17,216.860689
-4.732247,17,216.913152
-4.555445,17,216.965802
-4.884959,17,217.018592
-5.249917,17,217.071203
-4.356051,17,217.123639
-5.369628,17,217.175951
-4.720677,17,217.228481
-4.480483,17,217.281052
-5.554043,17,217.333448
-4.770269,17,217.38585
-4.721977,17,217.438298
-4.839211,17,217.491104
-4.302297,17,217.543791
-4.497539,17,217.596103
-4.605407,17,217.648537
-4.437155,17,218.014254
-4.484604,17,218.067278
-4.811689,17,218.119805
-4.362242,17,218.172366
-4.430201,17,218.224898
-4.797543,17,218.277377
-4.267773,17,218.329649
-4.722762,17,218.382385
-4.471415,17,218.435039
-4.68703,17,218.487524
-4.531258,17,218.540079
-5.921898,17,218.592466
-4.844076,17,218.644928
-4.638244,17,219.379016
-4.673013,17,219.431153
-4.310121,17,219.483547
-4.795491,17,219.535618
-4.810894,17,219.587739
-4.025959,17,219.640034
-5.045889,17,219.692317
-4.997825,17,219.744668
-4.793505,17,219.796786
-5.002386,17,219.849053
-4.402585,17,219.901274
-4.823896,17,219.953644
-4.373131,17,220.005991
-4.666222,17,220.058358
-4.351602,17,220.110659
-4.272238,17,220.162694
-5.204711,17,220.215034
-4.806901,17,220.267118
-4.470833,17,220.319362
-4.407778,17,220.371735
-4.346324,17,220.423942
-4.297909,17,220.476359
-4.678567,17,220.528722
-5.695652,17,220.58093
-4.180895,17,220.951351
-4.79611,17,221.003699
-4.717837,17,221.055969
-4.509998,17,221.108174
-4.60153,17,221.160379
-5.243637,17,221.21251
-5.723314,17,221.264873
-5.133163,17,221.317158
-4.700201,17,221.36922
-4.330238,17,221.421197
-5.229955,17,221.473723
-6.139979,17,221.526034
-4.445896,17,221.578301
-4.590777,17,221.630374
-4.845975,17,221.682613
-4.550353,17,221.734833
-4.36023,17,221.78699
-4.420112,17,221.839026
-4.650521,17,221.891339
-5.755449,17,221.94357
-5.242356,17,221.996012
-4.457621,17,222.048174
-4.931594,17,222.100554
-4.248312,17,222.152694
-4.812211,17,222.204696
-4.391206,17,222.256771
-4.326799,17,222.309123
-4.443803,17,222.361109
-4.795749,17,222.413232
-4.791906,17,222.465268
-4.496941,17,222.517505
-4.568044,17,222.569658
-4.464031,17,222.621658
-4.5477,17,222.673683
-4.690749,17,222.725954
-4.42786,17,222.778147
-4.760549,17,223.785878
-4.109594,17,223.841443
-4.479974,17,223.896771
-4.775419,17,223.952169
-5.670315,17,224.007303
-4.096523,17,224.062559
-4.730142,17,224.11777
-4.484683,17,224.172779
-5.33372,17,224.22807
-4.903555,17,224.283017
-4.488132,17,224.338164
-4.821683,17,224.393277
-4.44602,17,224.44829
-4.304325,17,224.503514
-4.822114,17,224.558534
-4.846722,17,224.613395
-4.471718,17,224.668267
-4.392179,17,224.723391
-6.635669,17,224.778389
-4.706735,17,224.8335
-4.8328,17,224.888403
-4.533244,17,224.943223
-4.043823,17,224.99803
-4.255397,17,225.052284
-4.504501,17,225.106775
-4.821324,17,225.161705
-5.386497,17,225.216355
-4.355367,17,225.270846
-4.513323,17,225.325399
-4.378046,17,225.380254
-4.379478,17,225.43475
-4.79124,17,225.489546
-4.896195,17,225.54397
-4.490986,17,225.598577
-5.642008,17,225.653224
-4.473167,17,225.707576
-4.499502,17,225.761883
-4.544176,17,226.137343
-4.511735,17,226.192066
-4.386616,17,226.246606
-4.328814,17,226.301128
-4.401891,17,226.35567
-4.530811,17,226.410312
-4.250313,17,226.464953
-4.321277,17,226.519484
-4.497088,17,226.574091
-4.524202,17,226.628712
-4.726885,17,226.683457
-6.004759,17,226.737826
-4.769308,17,226.792339
-4.833366,17,226.847148
-8.281611,18,226.905316
-4.557564,18,226.962796
-4.631365,17,227.01743
-4.220329,17,227.072042
-4.375788,17,227.12662
-4.543728,17,227.181203
-4.887286,17,227.235836
-5.161259,17,227.290484
-4.228543,17,227.3448
-5.704109,17,227.399457
-4.771293,17,228.068121
-4.415112,17,228.122416
-4.361236,17,228.176871
-4.340909,17,228.231807
-4.545168,17,228.2866
-4.203867,17,228.341184
-6.104963,18,228.398849
-4.628313,17,228.453227
-4.540932,17,228.507873
-4.414479,17,228.562118
-4.605288,17,228.616202
-4.48371,17,228.670555
-4.412055,17,228.724914
-4.697154,17,229.09965
-4.061103,17,229.154141
-4.620546,17,229.208563
-4.721713,17,229.263312
-4.963468,17,229.317878
-4.52786,17,229.37246
-5.788604,18,229.43034
-7.391073,18,229.487869
-4.314816,17,229.542254
-4.411697,17,229.596415
-4.62468,17,229.65089
-4.465713,17,229.705527
-4.539074,17,229.759814
-4.158088,17,229.813684
-4.637828,17,229.867842
-4.31059,17,229.922249
-4.721669,17,229.976526
-4.638173,17,230.030561
-4.596974,17,230.085155
-4.282995,17,230.139822
-4.357334,17,230.19418
-6.102942,17,230.248412
-4.946557,17,230.302693
-4.678551,17,230.357194
-4.56441,17,230.411627
-3.709102,17,230.465851
-5.055894,17,230.520115
-4.617077,17,230.574304
-4.430941,17,230.628569
-4.724434,17,230.682885
-4.180706,17,230.737106
-4.829662,17,230.79153
-4.519722,17,230.845828
-4.419798,17,230.900001
-5.946921,17,230.96004
-4.526879,17,231.014482
-4.657059,17,231.501379
-4.505909,17,231.556238
-4.466078,17,231.611029
-5.109773,17,231.666066
-4.476931,17,231.720577
-4.9823,17,231.77475
-4.387048,17,231.829482
-4.429921,17,231.884134
-5.479359,17,231.938878
-4.581146,17,231.993503
-4.797983,17,232.04817
-4.741268,17,232.708658
-4.550225,17,232.763722
-4.765797,17,232.818495
-4.510386,17,232.87313
-4.761257,17,232.928011
-4.557109,17,232.98302
-4.524927,17,233.037725
-4.32266,17,233.092331
-4.302696,17,233.147179
-4.664328,17,233.201991
-4.725992,17,233.256512
-4.352482,17,233.311211
-4.50662,17,233.366141
-4.703955,17,233.420945
-4.792374,17,233.475486
-4.895791,17,233.530475
-4.278878,17,233.584887
-4.745405,17,233.639516
-4.093824,17,233.69433
-4.337857,17,233.749281
-4.52299,17,233.804198
-5.776924,17,233.85894
-4.64264,17,233.913361
-4.810776,17,233.968165
-4.577868,17,234.022729
-4.776718,17,234.076769
-5.45243,17,234.437239
-4.272581,17,234.48974
-4.454021,17,234.541834
-4.752282,17,234.593883
-4.358728,17,234.646069
-4.460656,17,234.698177
-5.739955,17,234.750821
-4.794222,17,234.802994
-4.137092,17,234.855088
-4.598365,17,234.907257
-4.289862,17,234.959429
-4.265165,17,235.011662
-4.804591,17,235.063783
-4.689189,17,235.115974
-4.856288,17,235.168285
-4.389965,17,235.220397
-4.118215,17,235.272877
-4.655338,17,235.325096
-4.823124,17,235.377146
-4.80725,17,235.429421
-5.119496,17,235.481657
-4.733402,17,235.533885
-4.391323,17,235.586088
-4.374094,17,235.638183
-4.703512,17,235.690474
-4.452769,17,235.74263
-4.351687,17,235.794855
-3.992842,17,235.846992
-4.377212,17,235.899182
-4.493076,17,235.953999
-4.563316,17,236.006142
-4.141965,17,236.058414
-4.778956,17,236.110754
-4.878106,17,236.162987
-4.42526,17,236.871873
-4.247744,17,236.926056
-4.671969,17,236.980388
-5.483129,17,237.357321
