#{"t_start": 1762492845.323676, "env_id": "None"}
r,l,t
-4.614992,17,155.228712
-5.904447,17,155.285684
-4.943786,17,155.343239
-6.5968,17,155.400731
-4.532105,17,155.457626
-4.249902,17,155.51538
-4.749202,17,155.573155
-4.784889,17,155.629991
-5.297597,17,156.027845
-4.789393,17,156.08609
-8.493942,18,156.148493
-4.594886,17,156.206905
-4.791321,17,156.265617
-7.291219,17,156.323903
-4.573156,17,156.381978
-6.063495,17,156.440302
-4.775277,17,156.498753
-4.621979,17,156.557047
-5.019836,17,156.614885
-4.668167,17,156.672398
-4.790846,17,156.730266
-6.057943,17,156.787473
-5.853184,17,156.844724
-4.438939,17,156.90265
-5.200792,17,156.960091
-6.574033,17,157.017799
-4.770575,17,157.076257
-4.964261,17,157.134457
-5.075778,17,157.19223
-4.464322,17,157.24957
-5.54459,17,157.307746
-5.229656,17,157.365981
-5.573451,18,157.427729
-5.72346,17,157.485992
-6.136123,17,157.545129
-4.697096,17,157.603832
-5.828322,17,157.662043
-6.080922,17,157.72049
-4.532561,17,157.779188
-6.05697,17,157.838052
-4.843679,17,157.898307
-4.58559,17,157.957221
-6.402967,17,158.016443
-4.629333,17,158.075043
-4.951571,17,158.476164
-4.763884,17,158.535486
-4.508415,17,158.594608
-4.459717,17,159.77717
-5.921194,17,159.832691
-5.036306,17,159.8886
-5.212573,17,159.951902
-5.459363,17,160.006792
-4.589952,17,160.06206
-4.56247,17,160.117579
-5.097192,17,160.172602
-4.768116,17,160.227894
-8.43391,18,160.286309
-4.729659,17,160.341715
-6.155097,17,160.397096
-4.708569,17,160.452384
-4.510115,17,160.506985
-4.651976,17,160.561908
-4.455648,17,160.616985
-5.69632,17,160.671642
-4.671782,17,160.72586
-6.363772,17,160.780383
-5.584599,17,160.835986
-6.105146,17,160.891511
-6.172316,18,160.950247
-4.927828,17,161.004796
-4.998569,17,161.059319
-4.341195,17,161.113273
-6.395814,17,161.168524
-4.512294,17,161.223335
-5.200075,17,161.278479
-4.81983,17,161.333752
-4.609171,17,161.38936
-5.779767,17,161.444499
-4.771049,17,161.50007
-4.438881,17,161.555426
-5.146369,17,161.609969
-5.670409,17,161.992196
-6.170803,17,162.047204
-5.012286,17,162.102166
-4.950176,17,162.157413
-4.976149,17,162.212487
-4.431177,17,162.267528
-4.955829,17,162.321987
-7.18195,17,162.377433
-5.825836,17,162.43207
-4.632494,17,162.486703
-5.654345,17,162.541558
-4.914437,17,162.595943
-5.009698,17,162.650279
-5.993103,17,162.704803
-5.402383,17,162.758659
-9.003338,18,162.815587
-5.213904,17,162.870537
-5.414534,17,162.927103
-4.723442,17,162.982513
-4.796239,17,163.038554
-6.040654,17,163.093914
-6.246306,17,163.149995
-4.975437,17,163.205407
-6.154587,17,163.260899
-4.579013,17,163.316971
-5.895147,17,163.372496
-4.623935,17,164.355411
-4.480495,17,164.41335
-7.924985,18,164.473985
-4.623303,17,164.530434
-5.352866,18,164.590677
-6.303974,17,164.648141
-5.409702,17,164.703865
-4.641435,17,164.759343
-6.408165,17,164.814877
-5.741368,17,164.871074
-7.506561,18,165.380573
-5.532923,17,165.434821
-6.137151,17,165.488369
-4.874364,17,165.542061
-4.564101,17,165.596009
-5.342593,17,165.650107
-4.600386,17,165.704453
-5.46171,17,165.759181
-5.11926,17,165.813954
-5.1526,17,165.869083
-6.381412,17,165.924112
-8.450308,18,165.983344
-5.587756,17,166.037501
-6.345352,19,166.098558
-4.411755,17,166.153217
-5.065858,17,166.20785
-4.479476,17,166.262213
-4.695677,17,166.315898
-5.403007,17,166.369853
-8.444531,18,166.428459
-4.607857,17,166.483314
-4.857529,17,166.537771
-4.323733,17,166.592129
-8.472287,18,166.648497
-5.304375,17,166.704106
-5.26638,17,166.758939
-4.93741,17,166.813795
-5.07128,17,166.869162
-4.517554,17,166.924022
-7.435446,17,166.978233
-5.535421,17,167.031674
-4.781368,17,167.086595
-5.716779,17,167.139629
-4.81102,17,167.19304
-4.727736,17,167.24561
-4.784005,17,167.298474
-4.979532,17,167.351217
-7.463218,18,167.725741
-4.293898,17,167.779026
-6.308067,17,167.832173
-6.101517,18,167.888342
-5.471983,17,167.941549
-5.075929,17,167.994655
-4.851446,17,168.04751
-8.42302,18,168.103874
-5.050303,17,168.157462
-4.68332,17,168.211025
-5.099382,17,168.264209
-4.558089,17,168.317181
-4.763417,17,169.072836
-5.130787,17,169.126893
-4.552464,17,169.180467
-5.211226,17,169.234698
-4.436897,17,169.287899
-5.279934,17,169.342745
-5.005272,17,169.398123
-4.994004,17,169.453487
-6.106288,17,169.50815
-5.249268,17,169.5623
-4.664934,17,169.616352
-6.813936,18,169.673411
-4.884278,17,169.727217
-5.107825,17,169.781029
-4.509814,17,169.835
-4.64511,17,169.88926
-4.560177,17,169.943574
-4.447675,17,169.997647
-6.486166,17,170.052156
-4.640388,17,170.106417
-4.638781,17,170.161267
-5.009559,17,170.215903
-4.837008,17,170.269533
-5.502806,17,170.323354
-7.650922,17,170.702259
-5.839544,17,170.756499
-4.828548,17,170.809776
-4.707554,17,170.863809
-4.394748,17,170.918099
-5.204928,17,170.972272
-5.329706,17,171.025582
-4.734617,17,171.078678
-5.224367,17,171.131744
-4.725363,17,171.186383
-5.222705,17,171.240555
-4.363999,17,171.294728
-4.890302,17,171.349372
-5.567577,18,171.406542
-5.103808,17,171.461042
-4.640683,17,171.514492
-6.700062,17,171.568762
-5.228542,17,171.621658
-5.489134,17,171.675625
-4.782713,17,171.730748
-4.422497,17,171.786452
-6.021384,17,171.844025
-5.093183,17,171.899939
-4.441663,17,171.955354
-5.16726,17,172.011296
-4.558976,17,172.068184
-5.176258,17,172.127212
-4.273589,17,172.190977
-5.311407,17,172.251175
-4.773724,17,172.311463
-4.403584,17,172.370897
-5.940034,17,172.423926
-5.680785,18,172.479853
-6.386669,17,172.533043
-5.307994,17,172.585821
-4.996419,17,172.639923
-3.832026,17,173.414621
-4.235518,17,173.804834
-4.721589,17,173.862055
-5.213127,17,173.919302
-4.910664,17,173.977637
-4.903157,17,174.035999
-4.737447,17,174.094724
-4.589337,17,174.152488
-5.193551,17,174.210558
-5.082585,17,174.268175
-5.03916,17,174.326101
-5.15535,17,174.383466
-6.092549,17,174.441697
-4.711812,17,174.498705
-4.342659,17,174.556628
-5.144146,17,174.613417
-5.110688,17,174.670615
-4.643981,17,174.727612
-5.048535,17,174.784098
-4.257886,17,174.840915
-4.910537,17,174.89799
-4.946891,17,174.954887
-4.693063,17,175.011616
-4.566413,17,175.069314
-4.336935,17,175.12745
-5.933259,17,175.189234
-8.396087,18,175.254278
-4.796268,17,175.313535
-4.304438,17,175.373019
-6.606044,17,175.433434
-5.714571,17,175.491189
-5.305664,18,175.552885
-5.617433,17,175.611107
-5.979904,17,175.669324
-4.596461,17,175.727481
-5.97943,17,175.784846
-5.142634,17,175.842076
-8.254006,18,175.901743
-5.313241,17,176.28618
-4.373729,17,176.341674
-4.523889,17,176.396947
-4.678837,17,176.452316
-6.337043,17,176.507471
-4.579584,17,176.562912
-4.724797,17,176.618089
-4.544859,17,176.673242
-5.23981,17,176.730398
-4.489299,17,176.78643
-5.912016,18,176.845274
-4.755394,17,176.9006
-5.489082,17,176.956148
-4.73974,17,177.012152
-6.864748,17,177.068264
-4.754131,17,177.124107
-4.714734,17,177.179998
-4.653088,17,177.235108
-4.730107,17,177.290364
-5.152093,17,177.347128
-5.53556,17,177.40381
-6.227935,17,177.460917
-5.65011,17,178.440701
-6.84802,18,178.503147
-4.356664,17,178.560165
-4.575626,17,178.620481
-5.462982,17,178.68298
-5.757374,17,178.744814
-5.801182,17,178.805693
-4.531424,17,178.86399
-5.782816,17,178.922733
-5.182596,17,178.982282
-4.846136,17,179.040548
-4.512833,17,179.099126
-4.757385,17,179.157509
-5.157821,17,179.216621
-4.58049,17,179.61798
-4.653963,17,179.674348
-4.318046,17,179.731802
-5.809915,17,179.789888
-4.594831,17,179.85034
-5.206502,17,179.91186
-4.936635,17,179.972552
-4.525801,17,180.031666
-5.859403,17,180.090786
-5.656119,17,180.148191
-4.443611,17,180.204713
-4.679672,17,180.261003
-5.414453,17,180.317479
-4.670394,17,180.374189
-4.789029,17,180.430728
-8.236159,18,180.491909
-5.771592,17,180.549068
-5.766132,17,180.60605
-4.716725,17,180.662772
-5.001269,17,180.719923
-5.009348,17,180.776937
-4.190665,17,180.834582
-4.535145,17,180.89165
-5.28778,17,180.947233
-4.737657,17,181.003602
-4.760482,17,181.058806
-4.743626,17,181.113969
-4.699631,17,181.169028
-8.678388,18,181.227304
-4.592402,17,181.282694
-4.550499,17,181.338095
-6.349478,17,181.393383
-4.728724,17,181.449431
-4.739461,17,181.505284
-4.619487,17,181.560447
-7.025344,18,181.620556
-4.907647,17,181.677748
-6.349686,17,182.07135
-4.805749,17,182.127689
-4.607893,17,182.183323
-4.850679,17,182.238974
-5.619006,17,182.294503
-4.623138,17,182.353081
-4.592241,17,182.418577
-6.178056,18,182.482648
-4.99177,17,182.539914
-4.809896,17,183.51099
-4.359274,17,183.57074
-4.537163,17,183.632123
-4.524244,17,183.688968
-6.588065,17,183.745734
-4.503556,17,183.804864
-4.524583,17,183.863733
-4.610889,17,183.921909
-4.798494,17,183.980157
-6.51413,18,184.041817
-4.942587,17,184.099658
-4.305292,17,184.155663
-4.283257,17,184.211161
-4.78054,17,184.26807
-4.589052,17,184.325926
-4.870951,17,184.38402
-4.748012,17,184.443149
-4.702575,17,184.502286
-4.822206,17,184.561699
-5.219827,17,184.621128
-3.886392,17,184.680049
-5.637136,18,184.740339
-4.459311,17,184.796226
-5.877799,17,184.852117
-4.726718,17,184.90942
-4.836691,17,184.966551
-6.104288,17,185.023133
-4.626887,17,185.409055
-4.82038,17,185.467255
-5.848104,18,185.528222
-4.580682,17,185.584084
-5.597241,17,185.640406
-4.730199,17,185.696681
-4.771214,17,185.751907
-4.605593,17,185.807078
-4.442537,17,185.86266
-4.669309,17,185.917723
-4.506231,17,185.972904
-6.065225,17,186.028283
-4.677599,17,186.08355
-4.815304,17,186.139056
-5.328523,17,186.194914
-4.485425,17,186.252843
-4.852764,17,186.312201
-5.250284,17,186.370875
-4.520988,17,186.430169
-5.424879,17,186.489821
-5.501015,17,186.548527
-5.713769,17,186.605348
-5.29224,17,186.661566
-4.767435,17,186.71802
-5.958537,17,186.774351
-6.407995,17,186.829875
-4.241362,17,186.885683
-7.030059,17,186.942371
-4.638145,17,186.998504
-4.552699,17,187.05478
-4.243906,17,187.112229
-5.275234,17,187.171168
-4.369997,17,187.229093
-4.716969,17,187.954211
-4.856093,17,188.007925
-5.816071,17,188.060692
-5.415098,17,188.112954
-4.498259,17,188.596797
-5.175774,17,188.650565
-4.636236,17,188.703874
-5.63967,17,188.757271
-4.570041,17,188.810916
-4.404128,17,188.864383
-4.430695,17,188.917471
-4.685992,17,188.971364
-4.278451,17,189.025822
-5.26115,17,189.080042
-4.877041,17,189.133564
-4.555347,17,189.188909
-8.36272,18,189.250558
-8.262043,18,189.310765
-5.104481,17,189.370872
-4.797526,17,189.43135
-6.322693,17,189.494278
-6.066938,17,189.556581
-4.426738,17,189.617672
-4.275414,17,189.677843
-4.376721,17,189.736773
-5.554434,17,189.796613
-4.904404,17,189.856088
-4.467133,17,189.915272
-4.646768,17,189.973366
-4.75585,17,190.031144
-5.237322,17,190.089218
-6.03917,17,190.146935
-4.700932,17,190.204106
-4.751866,17,190.263131
-4.309639,17,190.324505
-4.883231,17,190.385732
-4.502375,17,190.447566
-4.191135,17,190.506615
-5.07025,17,190.562996
-4.819619,17,190.618863
-5.978728,17,190.675289
-4.37859,17,191.075999
-4.516782,17,191.132719
-5.020443,17,191.189107
-4.829496,17,191.245269
-4.957522,17,191.300996
-4.523872,17,191.356501
-4.700175,17,191.411916
-4.735779,17,191.468213
-4.235296,17,191.525213
-4.536733,17,191.582575
-5.129574,17,191.640251
-4.645738,17,191.698243
-5.647115,18,191.759405
-4.884298,17,191.817787
-6.779559,18,191.878371
-4.844132,17,191.935863
-4.883549,17,191.993508
-6.284288,17,192.050293
-5.739228,17,192.106572
-4.589943,17,192.873172
-4.293662,17,192.926996
-4.396141,17,192.980758
-4.657945,17,193.034315
-4.894077,17,193.087638
-4.542187,17,193.14117
-4.553396,17,193.194839
-4.395001,17,193.248998
-4.529785,17,193.302769
-5.581007,17,193.356062
-4.811918,17,193.410052
-4.510015,17,193.463788
-4.366867,17,193.517704
-6.008913,17,193.57074
-5.078479,17,193.629822
-4.638318,17,193.687748
-5.855462,18,193.74929
-4.787778,17,194.132111
-6.066113,17,194.186274
-4.485763,17,194.240424
-4.206192,17,194.293659
-4.79839,17,194.346258
-4.484469,17,194.399379
-4.700679,17,194.452968
-4.66753,17,194.506195
-4.797063,17,194.558807
-4.678917,17,194.610963
-4.4223,17,194.663514
-4.256318,17,194.716494
-5.031978,17,194.768589
-5.700443,17,194.820615
-5.033249,17,194.872687
-4.991602,17,194.924798
-5.279442,17,194.977191
-4.330443,17,195.029764
-4.614955,17,195.082127
-4.482317,17,195.134436
-4.93421,17,195.18668
-4.761943,17,195.238936
-5.045006,17,195.291122
-4.341881,17,195.343508
-4.781383,17,195.395604
-5.258531,17,195.447853
-4.352733,17,195.50044
-4.638145,17,195.552872
-4.677008,17,195.605055
-4.869633,17,195.657266
-5.654285,17,195.709299
-4.465696,17,195.761567
-4.906752,17,195.813644
-4.729394,17,195.865746
-4.572619,17,195.917941
-4.297203,17,195.97032
-4.450621,17,196.026316
-4.753766,17,196.388397
-4.588795,17,196.441899
-6.888367,18,196.497682
-4.495391,17,196.549768
-4.847657,17,196.602251
-5.949636,17,196.654626
-4.178478,17,196.707198
-6.068849,17,197.429089
-5.184648,17,197.48495
-4.525118,17,197.540516
-4.37288,17,197.59604
-4.83192,17,197.65194
-4.667156,17,197.708478
-5.504051,17,197.764565
-4.747411,17,197.81992
-5.011558,17,197.875913
-4.27045,17,197.931317
-4.475323,17,197.986675
-4.70789,17,198.042379
-4.690642,17,198.098219
-4.95521,17,198.155067
-4.460519,17,198.211726
-4.405375,17,198.268239
-5.038475,17,198.324608
-4.61634,17,198.381307
-4.410336,17,198.437414
-4.469993,17,198.493299
-4.48323,17,198.549177
-4.887372,17,198.604196
-4.659249,17,198.659703
-4.43941,17,198.715767
-5.266373,17,198.771579
-5.423941,17,198.827302
-4.867627,17,198.883456
-4.914199,17,198.939375
-4.394689,17,198.99536
-4.703673,17,199.051219
-5.121179,17,199.435316
-4.541325,17,199.491001
-4.533103,17,199.552919
-4.475508,17,199.608559
-4.378274,17,199.663971
-5.821854,17,199.720329
-4.804219,17,199.775876
-4.836551,17,199.831775
-4.908798,17,199.887466
-4.653538,17,199.943075
-4.585248,17,199.998729
-4.710185,17,200.054547
-4.610593,17,200.110215
-4.534288,17,200.166258
-7.199625,18,200.225398
-4.279935,17,200.280967
-4.337803,17,200.336451
-4.634514,17,200.391866
-4.655352,17,200.447208
-4.911598,17,200.503098
-4.46665,17,200.558232
-4.887696,17,200.613627
-4.271436,17,200.669405
-4.540659,17,200.724747
-4.447448,17,200.780107
-4.800358,17,200.835236
-4.499475,17,200.890284
-4.568519,17,200.945005
-4.848803,17,201.00012
-4.956304,17,201.05498
-4.729487,17,201.76364
-4.491873,17,201.815874
-4.069031,17,201.868001
-5.764551,17,201.920209
-5.354933,17,201.972737
-4.89667,17,202.024967
-5.02051,17,202.077308
-4.455872,17,202.441037
-4.810669,17,202.493507
-4.333048,17,202.54597
-4.487613,17,202.598203
-4.501296,17,202.650323
-4.646131,17,202.702592
-4.685348,17,202.75493
-4.3743,17,202.807279
-4.068106,17,202.859804
-4.788506,17,202.911953
-5.104072,17,202.964256
-4.584029,17,203.01663
-6.082358,17,203.068914
-4.523464,17,203.121004
-4.79318,17,203.17339
-5.140297,17,203.22566
-4.512791,17,203.277792
-4.44095,17,203.329955
-4.13644,17,203.382315
-4.470441,17,203.434578
-4.222916,17,203.48689
-4.545361,17,203.539065
-5.048424,17,203.591169
-4.039261,17,203.643459
-4.623681,17,203.695482
-4.282123,17,203.747581
-6.342105,17,203.799802
-5.714814,17,203.852226
-4.524244,17,203.904183
-4.439899,17,203.956454
-4.652866,17,204.008434
-4.247136,17,204.060739
-4.928765,17,204.112878
-4.104763,17,204.165018
-5.636273,17,204.2171
-4.555863,17,204.269498
-5.074426,17,204.631821
-5.910031,17,204.684425
-4.568352,17,204.736645
-5.799493,17,204.789083
-4.573289,17,204.841261
-4.593444,17,204.893373
-5.155876,17,204.945513
-5.038176,17,204.997838
-4.775613,17,205.050588
-4.617103,17,205.103028
-4.540169,17,205.155286
-5.666589,17,205.207572
-4.489795,17,205.259708
-4.740756,17,205.312446
-4.459137,17,205.364863
-4.443881,17,205.417346
-4.551448,17,205.473931
-7.283702,18,206.156305
-5.676762,18,206.214251
-5.399968,17,206.268909
-4.588041,17,206.323652
-4.369414,17,206.378485
-4.896075,17,206.433277
-4.273708,17,206.488272
-4.425899,17,206.543356
-5.229832,17,206.598696
-4.541285,17,206.653666
-4.574883,17,206.708341
-4.115867,17,206.763076
-4.516818,17,206.818068
-4.276208,17,206.873092
-4.351419,17,206.927826
-4.370081,17,206.982967
-4.741945,17,207.037807
-5.019955,17,207.093078
-4.528214,17,207.14826
-4.885685,17,207.203723
-4.3336,17,207.584301
-4.851092,17,207.639069
-4.729725,17,207.693963
-4.649267,17,207.748951
-4.302508,17,207.803452
-4.417974,17,207.858202
-4.497458,17,207.913344
-4.82256,17,207.968079
-5.789294,18,208.026255
-4.395853,17,208.081352
-5.270643,17,208.136238
-4.757149,17,208.191391
-4.57563,17,208.246804
-4.394047,17,208.301727
-6.043414,17,208.356517
-4.792867,17,208.411234
-5.746678,17,208.465827
-4.883195,17,208.520321
-4.532627,17,208.575214
-5.011316,17,208.63008
-4.350508,17,208.685021
-6.239725,18,208.743773
-4.703513,17,208.798902
-4.361056,17,208.853881
-4.250219,17,208.909211
-5.536242,18,208.967525
-4.489497,17,209.022753
-4.426676,17,209.077929
-4.981272,17,209.132789
-4.797556,17,209.188144
-4.721894,17,209.243201
-4.211993,17,209.298352
-4.557477,17,209.353446
-4.838459,17,209.408455
-4.413758,17,209.463565
-4.192542,17,209.518579
-4.795971,17,209.573335
-6.432583,17,210.061066
-4.260356,17,210.115892
-4.382013,17,210.17051
-4.439165,17,210.870106
-5.058831,17,210.922389
-4.732341,17,210.975556
-4.98366,17,211.02846
-6.13918,17,211.080662
-4.605373,17,211.133165
-4.639377,17,211.185538
-4.614801,17,211.237787
-4.743419,17,211.289849
-4.457794,17,211.341953
-4.810951,17,211.3943
-4.717987,17,211.44655
-4.556914,17,211.498865
-4.985209,17,211.55117
-4.365179,17,211.603564
-4.44183,17,211.655771
-4.477826,17,211.708019
-4.617615,17,211.760247
-5.059047,17,211.812336
-4.396597,17,211.864619
-5.058397,17,211.91679
-4.831168,17,211.969403
-4.296802,17,212.021594
-5.186603,17,212.074078
-4.629502,17,212.126542
-5.348664,17,212.1786
-6.161718,17,212.230944
-4.572494,17,212.283084
-4.578817,17,212.335389
-4.680935,17,212.387488
-4.836915,17,212.43967
-4.378086,17,212.49217
-4.440745,17,212.544504
-4.738294,17,212.906218
-4.271673,17,212.959448
-5.892434,17,213.011985
-5.625592,17,213.064446
-4.633513,17,213.116678
-4.303196,17,213.169148
-5.697252,17,213.2216
-5.61624,17,213.273905
-4.342902,17,213.32616
-4.913958,17,213.378546
-4.640728,17,213.430788
-4.867597,17,213.483371
-4.644918,17,213.535935
-4.782672,17,213.588276
-4.627049,17,213.640582
-4.217912,17,213.692901
-4.959233,17,213.745467
-4.9655,17,213.79771
-4.48977,17,213.850101
-5.56449,17,213.902443
-5.220496,17,213.95505
-4.491818,17,214.007703
-5.680309,17,214.060349
-4.251851,17,214.112686
-4.629674,18,214.168314
-5.442034,17,214.220638
-4.242556,17,214.272996
-5.374098,17,214.937
-8.442812,18,214.992673
-7.499824,17,215.045841
-4.806993,17,215.098312
-4.583367,17,215.150818
-4.359385,17,215.203275
-5.173433,17,215.255758
-4.418055,17,215.308239
-5.936754,17,215.360639
-5.202212,17,215.41307
-4.388563,17,215.778123
-4.56895,17,215.830931
-4.681016,17,215.883604
-4.459055,17,215.939555
-4.591611,17,215.991936
-4.860803,17,216.044436
-4.823873,17,216.097102
-6.418802,17,216.149374
-4.367264,17,216.201621
-4.915538,17,216.254087
-4.585898,17,216.306539
-4.844797,17,216.358759
-4.706658,17,216.410939
-4.483353,17,216.463579
-4.725722,17,216.516179
-4.903284,17,216.568873
-4.636263,17,216.621449
-4.359825,17,216.673918
-4.410895,17,216.726437
-4.95967,17,216.778837
-4.822575,17,216.831206
-4.114512,17,216.883707
-4.581849,17,216.936219
-4.043962,17,216.988818
-4.592307,17,217.04161
-4.560488,17,217.094249
-5.021871,17,217.146679
-4.466297,17,217.198948
-4.45184,17,217.251509
-5.349607,17,217.30409
-4.803426,17,217.356493
-4.751149,17,217.408842
-4.673557,17,217.46135
-4.935643,17,217.514128
-4.827855,17,217.566846
-4.420859,17,217.619153
-4.251704,17,217.671589
-6.100028,17,218.037291
-4.706998,17,218.090308
-4.666419,17,218.142832
-4.64495,17,218.195386
-4.902458,17,218.247923
-4.51267,17,218.30043
-4.770266,17,218.352703
-4.969135,17,218.405396
-4.410458,17,218.458051
-4.392998,17,218.510575
-4.330946,17,218.563095
-4.531792,17,218.61554
-4.411671,17,218.667956
-4.471215,17,219.402056
-4.581058,17,219.454226
-4.576186,17,219.506573
-4.226118,17,219.558673
-4.37042,17,219.610783
-4.647369,17,219.663083
-4.820269,17,219.715361
-4.417869,17,219.76771
-4.643913,17,219.819824
-5.397765,17,219.872091
-4.156189,17,219.924326
-5.512699,17,219.976661
-4.403621,17,220.029031
-4.801867,17,220.081425
-4.945351,17,220.133731
-4.626686,17,220.185802
-4.486566,17,220.238099
-4.362224,17,220.290214
-4.950366,17,220.34244
-4.429621,17,220.394828
-5.347778,17,220.447039
-4.524334,17,220.49943
-4.590067,17,220.551816
-4.863917,17,220.604021
-4.515037,17,220.974411
-4.280884,17,221.026773
-4.282517,17,221.079053
-4.505061,17,221.131261
-5.088371,17,221.183447
-4.560317,17,221.235583
-4.564668,17,221.287903
-5.556146,17,221.340242
-4.618825,17,221.392302
-4.468081,17,221.44429
-6.719166,18,221.500068
-4.784719,17,221.552332
-4.481552,17,221.604599
-5.279372,17,221.656683
-4.210446,17,221.708935
-4.290297,17,221.761161
-4.771271,17,221.813295
-4.75135,17,221.865335
-4.564632,17,221.917638
-4.443755,17,221.969884
-4.477161,17,222.022343
-4.025798,17,222.074507
-3.896788,17,222.126888
-4.229512,17,222.179011
-4.354378,17,222.231026
-5.861005,17,222.28311
-4.556199,17,222.335417
-4.400476,17,222.387429
-4.565259,17,222.439528
-4.618152,17,222.491562
-4.614811,17,222.543837
-4.494119,17,222.595967
-4.66456,17,222.647972
-5.035576,17,222.700002
-4.847304,17,222.752265
-4.488895,17,222.804494
-7.051156,18,223.815789
-4.38214,17,223.871049
-4.21901,17,223.926498
-4.624056,17,223.981909
-4.79435,17,224.037006
-4.532501,17,224.092309
-4.684581,17,224.147427
-4.60961,17,224.202419
-5.737743,17,224.257741
-5.25905,17,224.312726
-4.358968,17,224.36786
-4.562952,17,224.42305
-4.794807,17,224.478042
-4.647214,17,224.533298
-4.808521,17,224.588268
-4.696136,17,224.643079
-4.646744,17,224.698092
-4.678823,17,224.753111
-5.70103,18,224.811305
-4.623943,17,224.866286
-4.544492,17,224.92119
-4.253996,17,224.976111
-4.579379,17,225.030906
-4.897807,17,225.084987
-4.30759,17,225.139608
-4.371903,17,225.194502
-4.850834,17,225.249122
-5.094031,17,225.303534
-4.841513,17,225.358177
-4.532607,17,225.41303
-4.707725,17,225.467588
-4.421409,17,225.522384
-4.493565,17,225.576781
-4.655875,17,225.631463
-4.500111,17,225.686055
-4.188456,17,225.740355
-4.967938,17,225.794654
-4.401691,17,226.170245
-4.857127,17,226.224996
-4.416884,17,226.279455
-4.537711,17,226.333996
-4.254305,17,226.388605
-4.874966,17,226.443229
-4.556309,17,226.497941
-6.629236,18,226.55552
-4.465213,17,226.61015
-4.472515,17,226.664752
-4.340722,17,226.719506
-4.329537,17,226.77382
-4.517138,17,226.828464
-5.404474,17,226.883285
-4.856182,17,226.93797
-5.295096,17,226.992347
-4.661514,17,227.046936
-4.314026,17,227.101577
-4.587962,17,227.156179
-4.482284,17,227.210788
-4.480941,17,227.265433
-4.532353,17,227.320045
-4.71246,17,227.374384
-4.447444,17,228.042817
-4.460992,17,228.097644
-4.608399,17,228.15202
-4.830114,17,228.206441
-4.515995,17,228.261369
-4.449616,17,228.316203
-4.658858,17,228.370734
-4.856297,17,228.425258
-4.558742,17,228.479631
-4.874983,17,228.534268
-4.318925,17,228.588524
-4.897836,17,228.64259
-4.684572,17,228.697008
-4.270293,17,228.751349
-4.471383,17,229.12609
-5.002426,17,229.180567
-4.62065,17,229.235004
-4.45046,17,229.289714
-4.762788,17,229.344331
-4.504832,17,229.398881
-4.44321,17,229.453261
-4.457838,17,229.507688
-4.562413,17,229.562089
-4.339288,17,229.616198
-4.485335,17,229.670754
-4.598676,17,229.725328
-4.90975,17,229.77969
-5.481092,17,229.833531
-4.589235,17,229.88768
-4.540018,17,229.942059
-4.86681,17,229.996332
-4.582036,17,230.050343
-6.442825,17,230.104924
-4.515315,17,230.159608
-4.137804,17,230.213945
-4.989645,17,230.268236
-4.477949,17,230.322452
-4.215519,17,230.376971
-4.298626,17,230.431397
-4.324017,17,230.485611
-4.955907,17,230.539965
-4.868694,17,230.594109
-5.003541,17,230.648401
-4.501759,17,230.702707
-4.88911,17,230.756865
-5.755147,17,230.811323
-4.791752,17,230.865632
-4.242005,17,230.919804
-4.419821,17,230.979789
-4.880294,17,231.034275
-5.99803,17,231.521064
-4.765309,17,231.575973
-4.437938,17,231.630787
-4.430051,17,231.68577
-4.349778,17,231.74034
-4.469682,17,231.7946
-4.647698,17,231.849261
-4.507654,17,231.903874
-4.312636,17,231.958619
-4.711309,17,232.013246
-4.673344,17,232.067933
-4.291858,17,232.728422
-4.85953,17,232.783381
-4.67867,18,232.841397
-4.249389,17,232.896103
-4.574056,17,232.950933
-4.750352,17,233.005948
-4.340243,17,233.060662
-4.405198,17,233.115259
-4.173453,17,233.170117
-4.46164,17,233.224933
-4.162361,17,233.279437
-4.379608,17,233.334148
-4.556571,17,233.389019
-4.472466,17,233.443909
-4.375318,17,233.49836
-4.283723,17,233.553355
-4.811016,17,233.607836
-5.757394,17,233.662462
-4.650559,17,233.717273
-4.475293,17,233.772222
-4.503023,17,233.827136
-4.247894,17,233.881859
-5.919798,17,233.936285
-5.322311,17,233.991082
-4.46538,17,234.045698
-4.059843,17,234.099768
-4.736795,17,234.460285
-4.520786,17,234.512764
-4.413275,17,234.564867
-4.208764,17,234.616932
-4.70601,17,234.6691
-4.465595,17,234.721223
-4.819311,17,234.77384
-4.330998,17,234.826028
-4.130336,17,234.87812
-4.371854,17,234.930304
-4.678397,17,234.982445
-4.960017,17,235.034681
-4.687876,17,235.086818
-4.73697,17,235.138989
-4.621879,17,235.191298
-4.650168,17,235.243454
-4.744084,17,235.295915
-4.490069,17,235.348157
-4.817659,17,235.400209
-4.51397,17,235.45246
-4.534142,17,235.504718
-4.386947,17,235.556922
-4.826243,17,235.609095
-5.960458,18,235.664559
-4.707374,17,235.716856
-4.601133,17,235.769028
-4.35504,17,235.821227
-4.627771,17,235.873354
-4.536948,17,235.92554
-4.650065,17,235.980375
-4.491225,17,236.032502
-6.001358,17,236.084754
-4.55576,17,236.137107
-4.706739,17,236.189333
-4.268982,17,236.898324
-5.139214,17,236.952497
-5.4145,17,237.006807
-4.635463,17,237.383727
-4.25214,17,237.438608
-4.406425,17,237.493466
