#{"t_start": 1762492845.3533762, "env_id": "None"}
r,l,t
-5.737549,17,155.081193
-4.865049,17,155.138103
-4.595796,17,155.19443
-6.051442,17,155.251355
-5.660856,18,155.312185
-4.833365,17,155.369587
-4.710761,17,155.426585
-4.916321,17,155.484325
-4.679525,17,155.542191
-6.919669,18,155.602534
-4.560272,17,156.000396
-4.296258,17,156.058707
-5.041712,17,156.11731
-6.94685,17,156.175736
-7.39022,18,156.238248
-7.614456,18,156.300067
-4.685416,17,156.35812
-4.84763,17,156.416427
-4.898003,17,156.474803
-6.563274,17,156.533078
-6.502352,17,156.590941
-5.671012,18,156.651858
-5.658084,17,156.709665
-4.568909,17,156.766795
-5.99698,17,156.82413
-6.651093,18,156.885354
-6.329137,18,156.946286
-4.656496,17,157.003799
-8.848551,18,157.066139
-4.404484,17,157.124093
-5.789379,17,157.181605
-5.027998,17,157.239332
-4.804588,17,157.297333
-4.92262,17,157.355716
-4.63558,17,157.41429
-4.709798,17,157.472837
-5.989753,18,157.534935
-5.060687,17,157.593542
-4.893457,17,157.651879
-4.521804,17,157.710479
-4.953607,17,157.769202
-7.277526,17,157.828123
-6.535164,17,157.888253
-4.44197,17,157.947456
-6.06491,17,158.00628
-4.394066,18,158.068128
-5.767764,17,158.469913
-5.438746,17,158.528987
-4.900307,17,159.714223
-6.346129,17,159.769304
-4.647251,17,159.824751
-5.233057,17,159.881446
-5.387833,17,159.943831
-4.922644,17,159.998685
-4.143847,17,160.054394
-5.072734,17,160.109773
-4.912538,17,160.164892
-4.828851,17,160.219779
-5.779897,17,160.275162
-4.5893,17,160.33069
-4.568148,17,160.386049
-5.685592,17,160.441013
-4.962086,17,160.495479
-5.626404,17,160.550441
-4.776848,17,160.605538
-8.569714,18,160.663436
-4.791487,17,160.717697
-4.815127,17,160.772827
-6.968632,18,160.831628
-5.994289,18,160.889985
-6.142211,17,160.94541
-4.976079,17,161.000029
-4.977736,17,161.053962
-6.093426,17,161.108343
-4.927779,17,161.16374
-6.150637,17,161.218612
-4.675134,17,161.273582
-4.322538,17,161.329481
-5.805712,17,161.384463
-4.930076,17,161.440032
-5.625006,17,161.495467
-5.205485,17,161.550358
-5.095817,17,161.932118
-6.192892,17,161.987403
-4.903119,17,162.042429
-6.307515,17,162.097221
-4.6778,17,162.152566
-4.597347,17,162.207688
-8.299425,18,162.26616
-5.521805,17,162.320896
-6.740774,17,162.376014
-5.685276,18,162.433784
-4.954906,17,162.488772
-5.083266,17,162.543122
-4.941092,17,162.59739
-4.947648,17,162.652112
-4.432972,17,162.706154
-7.130868,18,162.763038
-4.887119,17,162.817183
-5.921409,17,162.873636
-6.214503,17,162.929313
-5.356805,17,162.985307
-6.112493,17,163.040662
-4.686891,17,163.096506
-4.834327,17,163.152047
-5.481008,17,163.207527
-8.478188,18,163.26677
-6.561367,17,163.322517
-6.046721,17,164.304522
-5.407029,17,164.362189
-6.260957,18,164.423452
-5.381983,17,164.480104
-4.43424,17,164.536859
-4.378566,17,164.59384
-4.674404,17,164.650389
-4.575449,17,164.705895
-6.288765,17,164.761403
-5.575118,17,164.817002
-5.280754,17,164.873908
-6.996339,18,165.382074
-4.720598,17,165.436096
-4.88739,17,165.489584
-4.919314,17,165.542834
-4.531124,17,165.597002
-4.456895,17,165.651811
-4.644046,17,165.706015
-4.797295,17,165.760954
-4.986135,17,165.815778
-5.668653,18,165.87395
-6.120666,17,165.929672
-5.001889,17,165.98448
-6.360355,17,166.039346
-5.392202,17,166.093612
-4.928161,17,166.148866
-6.190674,17,166.203146
-4.32493,17,166.257412
-5.804806,18,166.313789
-7.714319,18,166.371763
-4.733722,17,166.426591
-4.56172,17,166.481297
-6.015912,17,166.536126
-4.550554,17,166.589831
-5.919907,17,166.643934
-4.614878,17,166.698874
-5.12294,17,166.753992
-4.757346,17,166.809137
-5.377045,18,166.867454
-5.783438,17,166.922385
-4.72102,17,166.976264
-4.703925,17,167.029821
-4.789404,17,167.084244
-4.526615,17,167.137357
-4.546171,17,167.190396
-5.227547,17,167.243124
-4.517376,17,167.295918
-4.916477,17,167.666453
-4.465097,17,167.720287
-4.664999,17,167.773311
-4.929792,17,167.82656
-5.019988,17,167.879746
-4.98372,17,167.932882
-4.141548,17,167.985751
-4.227739,17,168.03894
-4.857222,17,168.091622
-4.618222,17,168.145865
-5.094027,17,168.199194
-4.413138,17,168.252347
-4.28885,17,168.305294
-6.537566,17,169.061566
-5.29691,17,169.115152
-5.03722,17,169.168979
-4.461937,17,169.222824
-4.782893,17,169.276321
-5.975324,17,169.33132
-4.550665,17,169.386567
-5.159413,17,169.442198
-4.506397,17,169.496358
-5.763145,17,169.550596
-4.671224,17,169.60424
-4.542798,17,169.658362
-5.331481,17,169.71233
-5.085085,17,169.766144
-4.602805,17,169.820204
-4.751999,17,169.87425
-4.463504,17,169.928751
-4.808799,17,169.982658
-6.332158,17,170.037299
-5.175392,17,170.091576
-4.6992,17,170.146782
-4.649087,17,170.200885
-4.859141,17,170.254477
-4.362206,17,170.308736
-4.953555,17,170.687805
-4.973829,17,170.741502
-4.533875,17,170.794853
-4.608905,17,170.849129
-4.546519,17,170.903537
-5.627849,17,170.957345
-3.773523,17,171.010693
-5.957667,18,171.066787
-4.601902,17,171.12016
-5.040353,17,171.174631
-4.809912,17,171.228959
-5.831693,18,171.286455
-4.528694,17,171.34062
-6.464403,17,171.395096
-4.841385,17,171.449348
-4.522615,17,171.502845
-4.914129,17,171.556696
-4.596914,17,171.609848
-5.671271,18,171.668163
-4.888434,17,171.722376
-4.544117,17,171.778785
-4.871553,17,171.835964
-7.8098,18,171.894912
-4.794259,17,171.95086
-4.354696,17,172.006332
-4.964308,17,172.065109
-4.667188,17,172.126996
-4.569473,17,172.1882
-6.319037,17,172.248724
-4.131389,17,172.308305
-5.901311,17,172.365312
-4.739834,17,172.418177
-5.184895,17,172.470785
-7.537613,18,172.527283
-5.122689,17,172.580041
-4.885824,17,172.634627
-4.696948,17,173.409889
-5.962446,17,173.800714
-4.64178,17,173.858275
-4.479735,17,173.915774
-4.475139,17,173.974518
-4.696711,17,174.032724
-4.509122,17,174.090985
-4.979631,17,174.149127
-5.841299,17,174.20707
-4.767866,17,174.264679
-4.518737,17,174.322231
-4.936967,17,174.380006
-4.588151,17,174.43756
-5.831408,17,174.495114
-4.900149,17,174.552664
-4.64921,17,174.609095
-4.623959,17,174.666746
-5.903545,17,174.723325
-6.185272,17,174.780093
-5.060483,17,174.837024
-4.464603,17,174.893941
-4.675775,17,174.950564
-5.3692,17,175.007449
-5.617516,18,175.069271
-6.118,17,175.128978
-5.017119,17,175.190861
-4.541268,17,175.251538
-5.238227,18,175.313672
-5.830368,17,175.374391
-4.36206,17,175.433062
-4.654207,17,175.491236
-8.282555,18,175.552698
-5.262921,17,175.611035
-5.891749,17,175.669338
-4.896195,17,175.727224
-4.564365,17,175.784467
-5.083966,17,175.84126
-5.938392,17,176.22596
-5.93658,18,176.284747
-4.663458,17,176.340182
-5.980534,17,176.395635
-4.898446,17,176.450948
-5.213544,17,176.506095
-5.101175,17,176.561424
-4.639172,17,176.616551
-4.877643,17,176.672358
-4.498049,17,176.729326
-4.571737,17,176.78513
-4.86681,17,176.840801
-4.464426,17,176.895899
-4.942505,17,176.951567
-4.943347,17,177.007855
-4.795264,17,177.063725
-4.477533,17,177.119636
-4.752063,17,177.175445
-5.350257,17,177.230425
-4.97312,17,177.285675
-5.381891,17,177.343079
-5.141961,17,177.400219
-5.731946,18,177.459825
-4.495694,17,178.441688
-4.75898,17,178.498594
-4.941533,17,178.557666
-4.313885,17,178.618726
-4.453183,17,178.681088
-4.772138,17,178.743704
-5.121852,17,178.802297
-4.948037,17,178.860688
-5.124664,17,178.920252
-5.150182,17,178.979125
-4.713184,17,179.037563
-4.822558,17,179.095826
-4.124868,17,179.154434
-4.994948,17,179.213382
-5.065245,17,179.613717
-4.335682,17,179.670259
-4.986128,17,179.728274
-4.628215,17,179.787483
-6.086781,17,179.847822
-4.867951,17,179.910387
-5.13988,17,179.9694
-5.748621,17,180.028545
-5.117562,17,180.087401
-4.41187,17,180.143602
-4.878159,17,180.200533
-5.303736,17,180.256775
-6.473658,18,180.316735
-4.636263,17,180.373076
-4.329732,17,180.430519
-4.932316,17,180.487839
-5.79482,18,180.548585
-4.370459,17,180.605363
-4.662363,17,180.662087
-4.833836,17,180.719412
-6.519851,17,180.776561
-4.60393,17,180.834503
-8.641769,18,180.893559
-5.502181,17,180.949704
-6.981427,17,181.005264
-4.802949,17,181.060468
-4.420526,17,181.115668
-5.739815,17,181.170665
-4.848621,17,181.225914
-4.83133,17,181.281425
-5.676723,17,181.336786
-4.39289,17,181.391985
-6.475468,18,181.451734
-5.356253,17,181.507086
-4.856234,17,181.563311
-4.583455,17,181.620069
-5.70354,17,182.014501
-5.28891,17,182.070325
-4.360537,17,182.126417
-5.808696,18,182.185329
-4.488657,17,182.241034
-4.654422,17,182.297172
-4.412664,17,182.363206
-4.671472,17,182.423517
-5.109819,17,182.48252
-4.851866,17,182.539161
-4.794481,17,183.511408
-5.865025,17,183.572811
-4.66659,17,183.63122
-4.237138,17,183.688372
-5.643839,17,183.745472
-5.019369,17,183.805632
-4.501614,17,183.863834
-4.951168,17,183.922045
-6.422672,18,183.983049
-4.576255,17,184.041507
-4.477684,17,184.098666
-4.806219,17,184.15421
-4.623235,17,184.210589
-4.538692,17,184.268042
-4.189641,17,184.325723
-4.436785,17,184.384644
-4.929114,17,184.443754
-4.895992,17,184.502994
-4.65457,17,184.562615
-4.71522,17,184.621315
-4.594076,17,184.679988
-4.836158,17,184.735953
-4.513806,17,184.791674
-5.568231,17,184.847996
-4.854491,17,184.905918
-5.443318,17,184.962493
-4.770062,17,185.019073
-4.975714,17,185.405606
-4.479308,17,185.463635
-4.922323,17,185.520188
-4.72965,17,185.576401
-4.656371,17,185.632581
-4.904872,17,185.688636
-4.579833,17,185.74388
-4.703276,17,185.799212
-4.923859,17,185.854742
-5.563368,17,185.90966
-4.464371,17,185.965017
-5.16252,17,186.020281
-5.714279,17,186.075636
-4.102003,17,186.131276
-4.759509,17,186.187234
-4.839414,17,186.246945
-4.162087,17,186.305471
-4.54054,17,186.364968
-5.44426,17,186.423656
-4.531552,17,186.483184
-4.559959,17,186.541478
-5.091468,17,186.597887
-4.595306,17,186.654084
-4.745344,17,186.710727
-4.771087,17,186.76659
-4.530247,17,186.822325
-4.885003,17,186.878341
-4.69175,17,186.93472
-4.478127,17,186.991019
-5.003374,17,187.04766
-6.52256,17,187.105591
-4.849894,17,187.164524
-4.715136,17,187.221808
-4.720956,17,187.946088
-4.958067,17,187.99905
-6.165022,17,188.051655
-5.979337,17,188.10522
-4.847579,17,188.588186
-4.823879,17,188.641823
-4.38588,17,188.695054
-5.09125,17,188.748498
-4.52896,17,188.801962
-6.790295,18,188.858836
-4.219566,17,188.912003
-4.850585,17,188.966027
-5.893488,17,189.02032
-4.499305,17,189.0743
-4.447805,17,189.128029
-4.513502,17,189.186176
-8.290743,18,189.246227
-6.694145,17,189.30475
-4.827408,17,189.363499
-4.417862,17,189.425711
-4.590015,17,189.490496
-4.665089,17,189.550935
-4.654166,17,189.61223
-4.494994,17,189.671278
-4.417881,17,189.730506
-4.397644,17,189.790477
-5.097179,17,189.849758
-4.761745,17,189.908375
-4.49622,17,189.966419
-4.506371,17,190.024202
-4.572417,17,190.082531
-4.722569,17,190.140323
-4.558183,17,190.196665
-4.965982,17,190.257465
-4.779436,17,190.318511
-4.404847,17,190.3798
-4.685031,17,190.441676
-4.716122,17,190.498796
-4.9572,17,190.555072
-4.71297,17,190.611237
-4.58551,17,191.011469
-5.030413,17,191.068509
-4.806781,17,191.125021
-4.929212,17,191.181368
-4.663472,17,191.237549
-4.817018,17,191.293002
-4.474509,17,191.348671
-5.171511,17,191.40399
-5.24879,17,191.460892
-5.463476,17,191.517876
-5.075344,17,191.575332
-4.268313,17,191.63319
-4.561152,17,191.691233
-4.185516,17,191.749266
-4.466261,17,191.807284
-4.630243,17,191.864353
-4.449705,17,191.922071
-4.483408,17,191.979411
-4.481022,17,192.036153
-5.25584,17,192.092327
-4.503663,17,192.858467
-4.261284,17,192.91215
-4.856068,17,192.965835
-4.350839,17,193.019459
-4.715748,17,193.072762
-5.805428,17,193.126355
-4.454342,17,193.179808
-4.72552,17,193.234207
-4.967179,17,193.287754
-4.981284,17,193.341396
-4.528409,17,193.395104
-5.731603,17,193.449167
-4.771849,17,193.502783
-4.440242,17,193.556503
-4.386034,17,193.617052
-5.373306,17,193.67415
-4.851848,17,193.732886
-4.6249,17,194.114058
-4.721742,17,194.168941
-4.668917,17,194.222328
-7.366877,18,194.278598
-4.769144,17,194.331254
-4.441744,17,194.384568
-4.66444,17,194.437822
-5.725835,17,194.491036
-4.547627,17,194.543563
-4.824217,17,194.595848
-4.48526,17,194.648278
-4.753978,17,194.701188
-4.438417,17,194.753327
-4.614733,17,194.805319
-5.290387,17,194.857376
-4.411292,17,194.909594
-4.311323,17,194.962
-5.505028,17,195.01461
-6.555665,17,195.066921
-4.819862,17,195.119205
-4.727137,17,195.171457
-4.537193,17,195.223659
-4.526247,17,195.275935
-4.63207,17,195.328221
-4.632819,17,195.380458
-4.667549,17,195.432599
-4.513007,17,195.485245
-4.533796,17,195.537607
-5.319242,17,195.58978
-4.505253,17,195.641939
-3.966177,17,195.694026
-4.600201,17,195.746198
-5.951201,17,195.798319
-5.651381,17,195.85045
-4.495587,17,195.902701
-4.881242,17,195.956197
-4.806161,17,196.011292
-4.412282,17,196.373523
-5.15775,17,196.426833
-4.663052,17,196.479267
-4.663402,17,196.531617
-4.704807,17,196.583944
-5.034457,17,196.636415
-4.554553,17,197.356057
-4.540303,17,197.411413
-4.805943,17,197.467546
-4.558326,17,197.522938
-4.693728,17,197.578401
-4.086054,17,197.634586
-4.287311,17,197.691026
-4.758801,17,197.747005
-4.826069,17,197.80252
-8.645467,18,197.861621
-4.456261,17,197.91685
-4.777615,17,197.972479
-5.721164,17,198.028109
-4.359069,17,198.083953
-4.944575,17,198.141126
-4.399703,17,198.197881
-4.446384,17,198.254151
-4.830011,17,198.310522
-5.258771,17,198.367309
-4.82993,17,198.423192
-4.822097,17,198.479104
-4.359287,17,198.534776
-4.48655,17,198.589867
-5.706576,17,198.645452
-4.806476,17,198.701545
-5.829339,17,198.757199
-4.503097,17,198.813175
-4.544911,17,198.869148
-4.656891,17,198.925143
-4.553553,17,198.981087
-4.466493,17,199.036865
-4.913174,17,199.420964
-5.103048,17,199.483734
-6.891458,18,199.541753
-4.80411,17,199.597253
-4.72878,17,199.652884
-4.996979,17,199.709182
-4.842795,17,199.764858
-4.517988,17,199.820666
-4.669383,17,199.876366
-4.884072,17,199.931861
-5.355557,17,199.987666
-4.903003,17,200.043349
-4.655886,17,200.09914
-6.132283,18,200.158441
-6.041269,17,200.214251
-4.57031,17,200.269927
-5.992281,17,200.325262
-4.308467,17,200.380685
-4.641251,17,200.436226
-4.387772,17,200.491738
-4.824564,17,200.547093
-4.52772,17,200.602584
-4.547212,17,200.658108
-4.581729,17,200.713751
-4.416918,17,200.768817
-4.555733,17,200.824001
-4.597506,17,200.87884
-4.651311,17,200.933682
-4.465937,17,200.988635
-4.989597,17,201.699079
-4.830222,17,201.751495
-5.576168,17,201.803758
-4.701375,17,201.85578
-4.803714,17,201.908138
-4.503771,17,201.960609
-4.892574,17,202.012757
-4.600635,17,202.37653
-4.551754,17,202.428956
-4.568253,17,202.481367
-5.982296,17,202.533734
-4.888433,17,202.585982
-4.49362,17,202.638116
-4.771634,17,202.690416
-4.11653,17,202.742783
-7.165003,18,202.798238
-4.915052,17,202.850559
-4.115671,17,202.902732
-5.931789,17,202.955018
-4.722049,17,203.007447
-4.831143,17,203.059655
-4.799198,17,203.111783
-5.652019,17,203.164117
-4.624499,17,203.216362
-4.814201,17,203.268506
-4.771582,17,203.32083
-4.335265,17,203.37302
-4.761376,17,203.42529
-4.580603,17,203.477649
-5.138558,17,203.529707
-4.607513,17,203.58183
-4.582821,17,203.634073
-4.604098,17,203.686133
-4.694846,17,203.738204
-5.929187,17,203.790551
-4.623499,17,203.842844
-5.315831,17,203.894948
-4.587565,17,203.947245
-4.291065,17,203.999401
-4.386347,17,204.051707
-4.762878,17,204.103827
-4.4611,17,204.155868
-8.698675,18,204.211096
-4.333844,17,204.263488
-5.594023,18,204.62932
-5.021199,17,204.681474
-5.112253,17,204.733749
-5.33608,17,204.7862
-4.530989,17,204.838467
-4.597979,17,204.89037
-5.015373,17,204.942593
-5.214044,17,204.99492
-4.611245,17,205.047779
-4.361747,17,205.100155
-4.963841,17,205.152298
-4.403771,17,205.204661
-4.486721,17,205.257326
-5.024268,17,205.309553
-4.835842,17,205.362245
-4.782214,17,205.414478
-4.362262,17,206.096313
-5.206823,17,206.151298
-4.45574,17,206.206311
-4.305841,17,206.261039
-4.267937,17,206.315744
-4.798295,17,206.37052
-4.347445,17,206.425346
-4.275153,17,206.480403
-4.837579,17,206.535589
-4.559218,17,206.590948
-4.574745,17,206.645732
-4.257307,17,206.700503
-4.504512,17,206.75523
-4.625233,17,206.810181
-4.715871,17,206.865074
-4.462397,17,206.920051
-5.325991,17,206.975115
-6.353035,17,207.030117
-4.39923,17,207.085475
-4.522693,17,207.140648
-4.617281,17,207.196118
-5.37585,17,207.576673
-4.240502,17,207.63122
-4.809769,17,207.686243
-4.377089,17,207.740968
-4.411119,17,207.795534
-4.692874,17,207.850585
-4.413574,17,207.905308
-4.37921,17,207.960253
-4.866643,17,208.015073
-4.63729,17,208.070072
-4.669117,17,208.125023
-4.768283,17,208.180363
-4.197886,17,208.23562
-5.113715,17,208.290471
-4.914508,17,208.345297
-4.408968,17,208.400015
-5.047429,17,208.454424
-4.811563,17,208.509192
-4.584884,17,208.564035
-4.344735,17,208.618874
-4.979129,17,208.673965
-4.565849,17,208.729069
-4.750409,17,208.784319
-5.622992,18,208.842576
-4.371519,17,208.897835
-4.545278,17,208.953029
-4.817663,17,209.008258
-6.11803,17,209.063482
-4.700547,17,209.118368
-6.047801,17,209.173758
-4.263284,17,209.228949
-4.571473,17,209.283839
-4.567499,17,209.338989
-4.637196,17,209.393946
-4.381252,17,209.44892
-4.41477,17,209.503878
-4.534746,17,209.991522
-4.800842,17,210.04668
-4.552678,17,210.101489
-4.715848,17,210.156164
-4.397833,17,210.854954
-4.462121,17,210.907445
-6.435376,17,210.960979
-5.342874,17,211.013311
-4.752645,17,211.065568
-4.637509,17,211.118135
-4.548402,17,211.170451
-4.870416,17,211.222471
-5.729073,17,211.27448
-4.769584,17,211.32676
-4.548057,17,211.378973
-4.363416,17,211.431267
-4.830167,17,211.483582
-4.796631,17,211.535864
-5.198522,17,211.58826
-5.047753,17,211.640433
-4.607256,17,211.692747
-4.972619,17,211.744858
-4.663832,17,211.797036
-4.637877,17,211.849287
-4.277268,17,211.901528
-5.461032,17,211.954111
-4.552331,17,212.006275
-4.803807,17,212.058855
-4.050505,17,212.111193
-4.000078,17,212.163324
-4.747775,17,212.215622
-4.954047,17,212.267861
-5.168618,17,212.320095
-6.014807,17,212.372135
-5.021411,17,212.424561
-4.669355,17,212.47693
-4.440383,17,212.529176
-4.490311,17,212.891229
-4.704203,17,212.944235
-4.668036,17,212.996766
-5.060391,17,213.049174
-4.813515,17,213.101482
-4.482103,17,213.153886
-4.315848,17,213.206332
-5.854726,17,213.258653
-4.823147,17,213.310966
-4.508958,17,213.363264
-4.456971,17,213.41551
-5.610479,17,213.468253
-4.600336,17,213.52071
-4.375242,17,213.572913
-4.803095,17,213.62528
-6.250046,17,213.677681
-4.597114,17,213.730147
-5.191304,17,213.782421
-4.489764,17,213.834834
-4.778302,17,213.887185
-4.737094,17,213.940092
-4.516229,17,213.992422
-4.32192,17,214.045141
-5.079216,17,214.097359
-4.435091,17,214.149905
-4.62136,17,214.202203
-4.82657,17,214.254589
-4.761066,17,214.918833
-5.073073,17,214.971327
-4.636433,17,215.024415
-4.824859,17,215.076927
-4.897899,17,215.129405
-4.597483,17,215.181863
-5.051251,17,215.234345
-4.424905,17,215.286891
-4.471592,17,215.339241
-5.144874,17,215.391666
-5.330419,17,215.756836
-4.015821,17,215.809535
-4.427253,17,215.862207
-4.587066,17,215.918178
-4.175586,17,215.970566
-5.446229,17,216.023188
-4.978578,17,216.075647
-6.109548,17,216.127928
-4.819354,17,216.180174
-4.678759,17,216.232681
-4.531199,17,216.285084
-4.527077,17,216.337337
-4.42629,17,216.389538
-4.932055,17,216.442222
-4.367371,17,216.494821
-4.430778,17,216.547458
-6.364849,17,216.600074
-4.37286,17,216.652544
-5.828065,18,216.708199
-4.675031,17,216.760443
-4.585761,17,216.812925
-5.396897,17,216.865374
-5.130247,17,216.917834
-6.105427,17,216.970539
-4.715909,17,217.023325
-4.359661,17,217.075872
-4.550085,17,217.128282
-3.953861,17,217.180635
-4.57143,17,217.233218
-4.162574,17,217.285782
-4.493001,17,217.338063
-4.477966,17,217.390429
-4.545276,17,217.442965
-4.500535,17,217.495735
-4.547907,17,217.548425
-4.39631,17,217.600732
-4.437707,17,217.653233
-4.730875,17,218.019172
-5.470544,17,218.07199
-4.244488,17,218.124472
-4.459391,17,218.177055
-6.095904,17,218.229591
-6.305226,17,218.281992
-4.706835,17,218.334325
-4.490058,17,218.387137
-6.079407,18,218.442766
-5.527157,17,218.49518
-4.768084,17,218.54778
-4.751671,17,218.600159
-4.465987,17,218.652617
-4.871435,17,219.386646
-4.968682,17,219.438804
-4.931506,17,219.491153
-4.642696,17,219.543237
-4.890487,17,219.595395
-4.458127,17,219.647682
-4.738335,17,219.699992
-4.96484,17,219.752284
-4.64687,17,219.80447
-4.303135,17,219.856666
-5.521457,17,219.908955
-4.401437,17,219.961299
-4.349021,17,220.013663
-4.42338,17,220.06605
-4.503636,17,220.118185
-4.348625,17,220.170324
-4.515444,17,220.222617
-4.045928,17,220.27476
-5.106055,17,220.327024
-4.408174,17,220.379326
-5.176047,17,220.431523
-4.307943,17,220.484011
-5.455203,18,220.539358
-4.442896,17,220.902273
-4.79422,17,220.962035
-4.500604,17,221.014301
-4.282344,17,221.066522
-4.757918,17,221.118774
-4.288395,17,221.170975
-4.740276,17,221.223099
-4.317392,17,221.275477
-4.593752,17,221.327708
-4.279782,17,221.379784
-4.981142,17,221.431852
-4.779808,17,221.484566
-5.45744,17,221.536738
-4.529291,17,221.588973
-3.837135,17,221.641137
-4.889502,17,221.693337
-4.514943,17,221.745531
-4.467037,17,221.79765
-4.471782,17,221.849802
-4.686277,17,221.90202
-5.490021,17,221.954286
-5.160521,17,222.006736
-4.51798,17,222.058958
-4.635015,17,222.111226
-5.576918,17,222.163366
-4.85259,17,222.215397
-4.120771,17,222.267508
-4.649731,17,222.319709
-4.702805,17,222.371825
-4.720788,17,222.423873
-4.604342,17,222.475955
-4.510559,17,222.528225
-4.475894,17,222.580298
-4.488417,17,222.632365
-4.78122,17,222.684443
-5.088676,17,222.736596
-4.507553,17,222.788855
-4.453904,17,223.797827
-4.417404,17,223.853026
-4.35937,17,223.908613
-4.502737,17,223.963952
-4.305522,17,224.019097
-4.141984,17,224.074383
-4.663314,17,224.129375
-4.493584,17,224.18458
-5.877919,17,224.239762
-4.569051,17,224.294775
-5.119218,17,224.349914
-4.510364,17,224.405019
-4.496705,17,224.460093
-4.66192,17,224.515247
-4.548649,17,224.570207
-4.41345,17,224.625058
-4.836137,17,224.68011
-4.673479,17,224.735073
-4.345449,17,224.790075
-4.401363,17,224.845006
-4.943329,17,224.89998
-4.917613,17,224.954875
-4.758088,17,225.009525
-4.926203,17,225.063715
-4.379152,17,225.118412
-4.393292,17,225.17332
-4.456081,17,225.227826
-4.497177,17,225.282393
-4.604678,17,225.33704
-4.961772,17,225.391799
-4.890943,17,225.446474
-4.311768,17,225.501151
-4.635296,17,225.555543
-4.731371,17,225.610232
-4.770443,17,225.664796
-4.149001,17,225.719155
-4.788625,17,225.77353
-4.24492,17,226.149139
-4.477545,17,226.203755
-5.009001,17,226.258296
-4.343231,17,226.312861
-4.659326,17,226.367398
-4.670342,17,226.42205
-4.502037,17,226.476765
-4.244964,17,226.531122
-4.515602,17,226.585837
-4.631096,17,226.64043
-4.519579,17,226.695143
-4.721366,17,226.74943
-4.73039,17,226.804077
-4.834361,17,226.859037
-4.11784,17,226.913619
-4.294763,17,226.968106
-4.911962,17,227.022654
-5.055067,17,227.077206
-4.381212,17,227.131799
-4.791897,17,227.186399
-4.605224,17,227.241071
-4.586109,17,227.295706
-4.969925,17,227.35003
-4.626586,17,228.01874
-4.553834,17,228.073282
-4.241365,17,228.127677
-4.787731,17,228.182204
-4.469769,17,228.23712
-4.725618,17,228.291813
-4.382324,17,228.346378
-4.835827,17,228.400856
-4.171547,17,228.455221
-4.564548,17,228.509869
-4.41403,17,228.564102
-5.14612,17,228.618225
-5.286488,17,228.672626
-4.625585,17,228.726919
-4.524066,17,229.101824
-4.769625,17,229.15612
-4.282762,17,229.210601
-4.309997,17,229.265304
-4.090274,17,229.319901
-4.544837,17,229.374473
-4.309458,17,229.42909
-4.800016,17,229.483444
-4.59652,17,229.537826
-4.703626,17,229.591979
-4.545361,17,229.646494
-4.745486,17,229.70111
-4.889316,17,229.755394
-4.472604,17,229.809253
-4.802228,17,229.863441
-4.715508,17,229.917855
-4.47413,17,229.972099
-5.637714,17,230.026124
-4.455443,17,230.080734
-4.485301,17,230.135386
-4.358732,17,230.189756
-4.266965,17,230.244001
-4.733288,17,230.298261
-4.277272,17,230.352783
-4.544735,17,230.407211
-5.403625,17,230.461471
-4.307337,17,230.515687
-4.52881,17,230.569877
-6.123202,17,230.624171
-4.522971,17,230.678468
-4.353894,17,230.732704
-4.697094,17,230.787109
-5.968443,17,230.841421
-5.167261,17,230.895609
-4.26478,17,230.955626
-4.374736,17,231.010054
-4.445601,17,231.496978
-4.391339,17,231.551804
-4.494596,17,231.606623
-4.523802,17,231.661647
-4.539952,17,231.716178
-4.585787,17,231.770361
-4.828066,17,231.825064
-4.340232,17,231.879704
-5.058472,17,231.934469
-4.310093,17,231.989099
-4.342622,17,232.043751
-4.412299,17,232.704231
-4.950084,17,232.759337
-4.720557,17,232.814079
-6.138132,17,232.868699
-4.33919,17,232.92362
-4.043143,17,232.978587
-4.375425,17,233.033307
-4.468452,17,233.087919
-4.254974,17,233.142757
-4.288207,17,233.197564
-4.42323,17,233.252069
-4.217781,17,233.306787
-4.686087,17,233.361772
-5.064834,17,233.416513
-4.216,17,233.471097
-4.342568,17,233.526059
-4.471513,17,233.580469
-4.793426,17,233.635099
-4.312952,17,233.689901
-4.576352,17,233.744851
-4.47309,17,233.799779
-4.312958,17,233.854502
-4.362473,17,233.908923
-4.467813,17,233.963786
-4.489002,17,234.01829
-4.710234,17,234.072325
-4.287437,17,234.432851
-4.769585,17,234.48529
-4.649175,17,234.537431
-4.521583,17,234.58946
-4.638373,17,234.641621
-4.536907,17,234.693745
-5.234147,17,234.746387
-4.631144,17,234.798571
-4.504714,17,234.850652
-5.049291,18,234.90579
-4.526367,17,234.958054
-4.490406,17,235.010234
-4.925079,17,235.062382
-4.414937,17,235.114529
-4.591345,17,235.16684
-4.776814,17,235.219007
-4.773483,17,235.271444
-4.272097,17,235.323684
-4.550211,17,235.375745
-4.528547,17,235.428005
-5.497776,17,235.480314
-4.283444,17,235.532508
-4.690869,17,235.584656
-4.446507,17,235.636925
-4.458846,17,235.689245
-4.557847,17,235.74141
-4.746469,17,235.793591
-4.705021,17,235.845696
-4.797811,17,235.897931
-4.445324,17,235.952763
-4.720936,17,236.004872
-4.234603,17,236.05712
-4.823303,17,236.109514
-5.070772,17,236.161714
-4.267911,17,236.870786
-4.640563,17,236.924954
-4.877363,17,236.979269
-4.363665,17,237.356247
